EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
A73 - Jerez Black Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C52BE202528,C52,E20252,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,655,6FL,6NF,752",,"$74,205.00",,550/1100,Military/Euro Delivery,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE202529,C54,E20252,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,2MK,302,403,6FL,752",,"$73,525.00",,550,,Weatherford BMW,,,,,,,
A30 - Interologos Blue Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C50BE202530,C50,E20253,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,655,6FL,752",,"$73,155.00",,550/1100,,BMW of Austin ,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202531,C52,E20253,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,403,655,6FL,6NF,752",,"$71,125.00",,550,,Zeigler Chrysler Dodge RAM of Kalamazoo,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202532,C54,E20253,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,752",,"$72,855.00",,550,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202533,C56,E20253,"MSRP.1,ZCW,ZPP.2,ZTP,302,403,507,655,6FL,6NF",,"$66,555.00",,,,Pace BMW,,,,,,,
"X04 - Moonstone | $5,000.00",,Z1XX1 - Amarone Ext. Novillo Leather,2011,WBSPM9C58BE202534,C58,E20253,"MSRP.1,Z9B,ZCP,ZCW,ZPP.3,ZTP,302,403,417,507,655,6FL,752,XE8",XE8 - Black Piano,"$75,280.00",04-17-2010,,CANADA,CANADA,,,,,,,
A29 - SIlverstone II,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C5XBE202535,C5X,E20253,"MSRP.1,ZPP.1,ZTP,2MT.1,417,494,507,6FL,752",,"$69,430.00",,550/1100,,Stevens Creek BMW,,,,,,,
A29 - SIlverstone II,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C51BE202536,C51,E20253,"MSRP.1,ZCW,ZPP.1,ZTP,2MT.1,302,403,417,507,655,6FL,6NF,752",,"$70,780.00",,550,,Apple Automotive Group,,,,,,,
A52 - Space Gray Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE202537,C53,E20253,"MSRP.1,ZPP.3,655,6FL",,"$60,875.00",04-09-2010,550,,Irvine BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202538,C55,E20253,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,403,655,6FL,752",,"$70,575.00",,550,,Paul Miller Performance LLC dba Paul Miller BMW,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C57BE202539,C57,E20253,"MSRP.1,2MK,2MT.1,403,771",,"$63,275.00",,550,,Autogermana Inc.,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C53BE202540,C53,E20254,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,655,6FL,6NF,752",,"$73,825.00",04-12-2010,550/1100,,Schaeffer BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202541,C55,E20254,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,655,6FL,752",,"$73,875.00",,550,,,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C57BE202542,C57,E20254,"MSRP.1,2MK,302,4MY,6FL",,"$63,275.00",,550/950,,Bill Jacobs BMW-Mini,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE202543,C59,E20254,"MSRP.1,ZPP.3,ZTP,2MT.1,465,494,417,507,655,6FL,752",,"$68,605.00",,,,Otto's MINI,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202544,C50,E20254,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,302,653,655,6FL,752",,"$68,625.00",03-13-2010,550,,Kelly BMW,P & W BMW,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202545,C52,E20254,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,465,494,507,5AC,655,6FL,6NF,752",,"$72,780.00",,,, BMW North Scottsdale,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202546,C54,E20254,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,494,507,655,6FL,752",,"$72,805.00",,,,New Century BMW,,,,,,,
A52 - Space Gray Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE202547,C56,E20254,"MSRP.1,655,6FL",,"$58,875.00",03-13-2010,550,,Roadshow BMW,,,,,,,
668 - Jet Black,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C58BE202548,C58,E20254,"MSRP.1,ZPP.3,ZTP,2MT.1,302,403,417,494,507,655,6FL,752",,"$70,680.00",,1100,,Pace BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202549,C5X,E20254,"MSRP.1,ZCW,ZPP.3,ZTP,223,2MK,2MT.1,403,655,6FL",,"$71,275.00",,550,,Bergstrom Enterprise BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202550,C56,E20255,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,302,403,494,507,653,655,6FL",,"$70,005.00",,,"MOD/SEVERELong Beach, CA and imported to Hong Kong",Shelly BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202551,C58,E20255,"MSRP.1,ZPP.1,ZTP,403,465,494,6FL,6NF",,"$65,950.00",,550,TOTAL LOSS,Sandy Sansing BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202552,C5X,E20255,"MSRP.1,ZPP.2,ZTP,302,403,507,655,6FL,752",,"$67,305.00",,,, BMW of Gwinnett Place ,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202553,C51,E20255,"MSRP.1,ZTP,2MK,2MT.1,403,494,655,6FL,771",,"$67,225.00",,,TOTAL LOSS,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202554,C53,E20255,"MSRP.1,ZCW,ZPP.1,2MT.1,302,322,403,6FL,688",,"$64,175.00",,550,"CANADA ""SEVERE DAMGE""","Maranello BMW MINI Vaughan West, CAN",,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202555,C55,E20255,"MSRP.1,ZPP.3,ZTP,2MT.1,302,403,465,507,6FL,6NF,752",,"$69,330.00",,550,TOTAL LOSS,Fields BMW Northfield,,,,,,,
A52 - Space Gray Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C57BE202556,C57,E20255,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,5AC,6FL,6NF,752",,"$73,725.00",,550/1100,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202557,C59,E20255,"MSRP.1,ZCP,ZCW,ZPP.2,ZTP,403,6FL",,"$67,775.00",,,,Concours BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202558,C50,E20255,"MSRP.1,ZCW,ZPP.3,ZTP,403,655,6FL,752",,"$67,525.00",04-14-2010,,,Passport BMW,,,,,,,
668 - Jet Black,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C52BE202559,C52,E20255,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,302,403,507,5AC,6FL,752",,"$72,205.00",,1100,,BMW of Roseville,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE202560,C59,E20256,"MSRP.1,ZCP,ZPP.3,ZTP,302,403,417,494,5AC,655,6FL,752",,"$72,400.00",,550/1100,,Garlyn Shelton Imports,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE202561,C50,E20256,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,5AC,655,6FL,6NF,752",,"$72,930.00",,550,,Autogermana Inc.,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202562,C52,E20256,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,417,507,5AC,655,6FL,6NF,752",,"$75,230.00",,550,"Newark, NJ and imported to Lithuania",Advantage BMW Midtown,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202563,C54,E20256,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,507,655,6FL,752",,"$72,305.00",04-16-2010,,,Germain BMW of Naples,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C56BE202564,C56,E20256,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,302,403,507,5AC,655,6FL,6NF",,"$70,405.00",,1100,,Tulley BMW Buick GMC Mazda,,,,,,,
A30 - Interologos Blue Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C58BE202565,C58,E20256,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,302,403,655,6FL,6NF",,"$70,725.00",,550/1100,,BMW Cleveland,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202566,C5X,E20256,"MSRP.1,ZPP.3,2MT.1,403,494,655,6FL",,"$63,075.00",04-17-2010,,"TOTAL LOSS Long Beach, CA and imported to
Germany",BMW of Birmingham,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202567,C51,E20256,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,302,403,507,688,6FL",,"$69,105.00",04-19-2010,550,CANADA,"BMW London, CAN",,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202568,C53,E20256,"MSRP.1,ZPP.1,403,494,655,6FL",,"$62,425.00",,550,,Sandia BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE202569,C55,E20256,"MSRP.1,ZTP,2MK,2MT.1,403,494,507,639,6FL,752,771",,"$70,455.00",,550,,BMW of Houston,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202570,C51,E20257,"MSRP.1,ZCP,ZPP.3,ZTP,302,403,465,494,507,655,6FL,752",,"$71,330.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202571,C53,E20257,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,465,494,655,6FL,752",,"$73,450.00",,550,,Steve Thomas BMW,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C55BE202572,C55,E20257,"MSRP.1,ZCP,ZPP.3,ZTP,403,494,655,6FL,752",,"$70,075.00",,550,TOTAL LOSS,BMW of Ontario,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202573,C57,E20257,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,494,6FL,6NF,752",,"$73,175.00",,550,,Kuni BMW,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202574,C59,E20257,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,494,655,6FL,6NF,752",,"$70,775.00",,550,,Irvine BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE202575,C50,E20257,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,655,6FL,752",,"$72,575.00",,550,CANADA," Budds' BMW Oakville, CAN",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202576,C52,E20257,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,655,6FL,752",,"$73,530.00",,550,CANADA,"BMW Aurora, CAN",,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202577,C54,E20257,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,655,6FL,752",,"$72,575.00",04-20-2010,550,,BMW Seattle,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202578,C56,E20257,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,655,6FL,752",,"$72,955.00",,550,"Newark, NJ and imported to Lithuania",BMW of Bayside,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202579,C58,E20257,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,5AC,655,6FL,6NF,752",,"$73,930.00",,550,,"Reeves Import Motorcars, Inc.",,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202580,C54,E20258,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,465,494,5AC,655,6FL,6NF,752",,"$72,950.00",,550,,Chapman BMW Chandler,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202581,C56,E20258,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,655,6FL",,"$69,275.00",,550,,BMW of Carlsbad,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202582,C58,E20258,"MSRP.1,ZPP.3,403,494,655",,"$61,475.00",04-23-2010,,,"Sam Leman Motors, IL",,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202583,C5X,E20258,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,403,507,655,6FL",,"$71,405.00",,,,Pace BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202584,C51,E20258,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,655,6FL,6NF,752",,"$72,155.00",,,TOTAL LOSS,Princeton MINI,BMW of Roxbury,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202585,C53,E20258,"MSRP.1,ZCP,ZPP.1,ZTP,2MK,302,403,494,507,5AC,655,6FL,752",,"$73,455.00",,,,BMW of Tucson,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202586,C55,E20258,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,507,655,6FL,752",,"$72,655.00",,,,Laurel BMW of Westmont,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202587,C57,E20258,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,752",,"$72,355.00",04-24-2010,550,,Sonnen BMW,BMW MINI of Concord,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202588,C59,E20258,"MSRP.1,ZPP.3,ZTP,2MK,302,403,465,494,507,655,6FL,752",,"$71,730.00",,550,,Community Volkswagen/Santa Maria BMW,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C50BE202589,C50,E20258,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,403",,"$68,325.00",04-26-2010,550,TOTAL LOSS,BMW of Peabody,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202590,C57,E20259,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,403,507,655,6FL,752",,"$70,955.00",,550,,BMW of Bellevue,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202591,C59,E20259,"MSRP.1,ZCP,ZPP.1,ZTP,403,494,6FL,752",,"$69,175.00",,,,Passport BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202592,C50,E20259,"MSRP.1,ZCW,ZPP.3,ZTP,403,655,752",,"$67,675.00",,550,,Sewickley BMW,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C52BE202593,C52,E20259,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,655,6FL,6NF",,"$71,205.00",,550,,"Murray Motor Works, CO",,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202594,C54,E20259,"MSRP.1,ZCP,ZCW,ZPP.2,ZTP,2MK,302,403,507,5AC,655,6FL,6NF,752",,"$74,655.00",,550,,BMW of Mountain View,,,,,,,
381 - Le Mans Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE202595,C56,E20259,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,465,507,6FL",,"$71,530.00",,550/1100,,South Bay BMW MINI,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202596,C58,E20259,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,302,403,5AC,6FL,752",,"$71,275.00",,550,,Bill Jacobs BMW-Mini,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202597,C5X,E20259,"MSRP.1,ZPP.3,ZTP,2MT.1,302,403,465,494,5AC,655,6FL,6NF,752",,"$70,050.00",,550,,BMW of Sterling,,,,,,,
A29 - SIlverstone II,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C51BE202598,C51,E20259,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,653,655,6FL,6NF,752",,"$75,505.00",,550/1100,,Crevier BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202599,C53,E20259,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,507,653,655,6FL,752",,"$73,255.00",04-27-2010,550,,Sandia BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202600,C56,E20260,"MSRP.1,ZPP.1,ZTP,223,403,465,494,6FL,6NF",,"$66,950.00",,550,,BMW of Sterling,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202601,C58,E20260,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,302,403,507,6FL,752",,"$70,455.00",,,,BMW MINI of Annapolis,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202602,C5X,E20260,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,494,507,655,6FL,752",,"$72,805.00",04-27-2010,,,New Century BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202603,C51,E20260,"MSRP.1,ZPP.3,403",,"$61,575.00",,950,SALVAGE EXPORTED TO GERMANY,VISTA MOTOR COMPANY,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE202604,C53,E20260,"MSRP.1,ZPP.1,2MT.1,403,465,6FL",,"$63,250.00",04-27-2010,550,,BMW Santa Barbara,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202605,C55,E20260,"MSRP.1,ZCP,ZPP.1,ZTP,494,6FL,752",,"$68,675.00",,550,,Advantage BMW Midtown,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202606,C57,E20260,"MSRP.1,ZCP,ZPP.3,2MK,302,417",,"$65,950.00",,,,Stevens Creek BMW,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE202607,C59,E20260,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,465,655,6FL",,"$68,700.00",,550,,BMW of Mountain View,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C50BE202608,C50,E20260,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,507,655,6FL",,"$67,255.00",,1100,,Vista Motor Company,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202609,C52,E20260,"MSRP.1,ZPP.3,2MK,2MT.1,403",,"$64,725.00",,,,VISTA MOTOR COMPANY,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE202610,C59,E20261,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,655,6FL",,"$69,225.00",,,,McKenna BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202611,C50,E20261,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,507,653,655,6FL,752",,"$72,305.00",,,,BMW of the Woodlands,BMW of Houston,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202612,C52,E20261,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,494,655,6FL,752",,"$72,425.00",,,SALVAGE TITLE,Chapman BMW Chandler,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE202613,C54,E20261,"MSRP.1,ZTP,223,2MT.1,403,4MY,6FL,752",,"$66,875.00",,,,BMW of El Cajon,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202614,C56,E20261,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,752",,"$72,605.00",,550,,Sonnen BMW,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202615,C58,E20261,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,752",,"$71,325.00",04-28-2010,550,,BMW of Lafayette,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202616,C5X,E20261,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,655,6FL,6NF,752",,"$72,205.00",,550,,Classic BMW,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202617,C51,E20261,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,6NF,752",,"$73,330.00",,550,,BMW of Mountain View,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202618,C53,E20261,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,655,6FL,6NF,752",,"$73,680.00",,550,TOTAL LOSS,Morristown BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202619,C55,E20261,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,655,6FL,752",,"$71,675.00",,550,,East Bay BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202620,C51,E20262,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,655,6FL,752",,"$71,355.00",,,JUNK TITLE,BMW of Rochester Hills,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202621,C53,E20262,"MSRP.1,ZPP.3,ZTPM,2MK,2MT.1,465,494,507,655,6FL,6NF",,"$65,930.00",,,,Tom Bush BMW MINI,,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C55BE202622,C55,E20262,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,465,494,5AC,655,6FL,6NF,752",,"$75,350.00",,550/1100,,BMW of Murray ,,,,,,,
300 - Alpine White,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C57BE202623,C57,E20262,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,655,6FL,752",,"$71,125.00",,,TOTAL LOSS EXPORTED TO NEATHERLANDS,Advantage BMW MINI of Clear Lake,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE202624,C59,E20262,"MSRP.1,ZCW,ZPP.3,ZTP,223,2MK,2MT.1,302,403,5AC,507,655,6FL,6NF,752",,"$74,355.00",,550,TOTAL LOSS EXPORTED TO GERMANY,DeSimone BMW of Mount Laurel,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202625,C50,E20262,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,302,403,688,6FL",,"$69,125.00",,550,CANADA,"BMW Toronto, CAN",,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE202626,C52,E20262,"MSRP.1,ZCP,ZPP.3,ZTP,302,403,494,6FL",,"$68,225.00",,550,TOTAL LOSS, BMW of Rockville,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202627,C54,E20262,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,403,417,655,6FL,752",,"$71,550.00",,550,,BMW of Manhattan,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202628,C56,E20262,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,465,494,507,655,6FL,6NF,752",,"$74,380.00",,550,, Momentum BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202629,C58,E20262,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,655,6FL,6NF,752",,"$73,105.00",04-29-2010,550,,BMW of Bellevue,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202630,C54,E20263,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,655,6FL",,"$71,055.00",,550,,Northwest BMW,,,,,,,
